"amphur_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
3111,22698,81319,27122,21251,13667,1019,652,8.17600669662525,1467,971,38310,81319,81319,79600,80530,81299,81299,81299,81296,81299,81299,81299,12736,35226,308,134,78385,77833,41657,81229,81233,81294,81294,81294,41880,4345,2676,81294,81306,10,53,0,877,1303,2080,255,174,167,89,3492,649,960,153,0,6664,38,0,394,884,1234,194,20275,24069,23613,878,28,21,8,170,827,"31"
3112,10037,36873,8188,7502,5721,573,266,8.1948789478928,187,141,17651,36873,36873,36068,36623,36873,36873,36873,36871,36873,36873,36873,5834,16456,367,34,35773,35559,18088,36873,36678,36873,36873,36873,18201,2283,1001,36870,36870,0,0,0,11,112,31,42,30,8,65,180,12,15,73,0,3972,9,0,131,45,571,145,3886,7256,6780,44,14,0,0,7,102,"31"
3113,7445,19728,9380,6477,4998,318,260,8.58952316991269,315,288,7724,19728,19728,19456,19600,19728,19728,19728,19728,19728,19728,19728,2329,7041,255,0,17382,16822,11268,19728,19704,19728,19728,19728,11292,990,721,19728,19728,0,7,0,5,16,23,26,12,0,0,106,0,14,2,0,1328,15,0,24,131,209,80,1592,1812,1986,7,0,0,0,6,2042,"31"
3114,10339,36221,9820,8778,6099,703,675,8.77667085791663,617,443,18274,36221,36221,35599,36052,36221,36221,36221,36221,36221,36221,36221,5724,16841,322,16,34646,34313,18463,36221,36121,36221,36221,36221,18575,2648,2621,36221,36221,5,12,0,95,740,448,53,105,29,6,1149,283,364,13,0,3911,19,0,88,55,1104,57,384,5285,5564,113,21,0,0,21,492,"31"
3115,8031,27047,8412,7017,4607,462,510,7.35935748972731,195,150,13338,27047,27047,26257,26993,27047,27047,27047,27047,27047,27047,27047,4438,12363,192,35,25478,25204,12571,27047,27024,27047,27047,27047,12692,1789,1747,27047,27047,0,0,0,10,10,0,11,14,20,0,59,18,16,13,0,2866,49,0,20,23,20,144,4332,12023,6653,0,0,0,0,0,0,"31"
3116,7658,27788,7720,6557,4763,357,153,8.40650300339514,595,481,14263,27788,27788,27191,27597,27788,27788,27788,27788,27788,27788,27788,4767,12868,111,4,26589,26349,14434,27781,27760,27788,27788,27788,14555,1445,647,27784,27784,4,7,0,18,189,30,62,0,0,6,323,2,31,11,0,2779,17,0,114,231,320,139,61,5868,5801,35,0,27,0,9,22,"31"
3117,5350,17633,4380,4026,2570,206,257,7.85570093457944,389,303,8724,17633,17633,17102,17079,17633,17633,17633,17633,17633,17633,17633,2725,8045,89,55,16925,16745,7393,17633,17563,17633,17633,17633,7432,802,927,17633,17633,0,8,11,55,149,561,160,30,10,5,746,49,80,14,4,847,0,0,143,300,354,202,2344,6172,6147,210,0,6,0,7,39,"31"
3118,6979,24166,6946,5980,4188,546,265,7.93910302335578,528,285,12690,24166,24166,23726,23612,24166,24166,24166,24164,24158,24158,24158,4278,11290,593,0,23028,22809,12115,24157,24133,24139,24153,24153,12195,1932,887,24153,24153,0,0,0,35,599,517,96,21,19,17,892,80,111,18,5,2771,88,0,252,1061,1300,56,1704,7891,7067,84,15,38,8,13,450,"31"
3119,6007,19189,7164,4755,3881,605,1089,8.12402197436324,526,321,9195,19189,19189,18877,19102,19189,19189,19189,19188,19189,19189,19189,2883,8102,409,25,17916,17595,10675,19189,19149,19173,19173,19172,10762,2117,3469,19170,19170,0,0,0,9,126,281,58,12,1,1,209,164,47,0,0,1538,12,0,32,154,259,543,43,3511,4235,13,7,0,11,70,24,"31"
3120,6282,21595,7371,6497,3028,381,245,8.15249920407514,71,61,11200,21595,21595,20897,21537,21595,21595,21595,21595,21595,21595,21595,3570,10557,86,0,20934,20776,9956,21595,21576,21592,21592,21591,10045,1537,953,21592,21592,4,0,0,8,10,0,2,1,0,1,28,2,19,10,0,2725,0,0,13,345,300,6,706,8892,6609,5,0,7,0,0,3,"31"
3121,6066,22540,8655,6576,4137,696,282,8.41147378832839,474,280,11784,22540,22540,22181,22306,22540,22540,22540,22530,22540,22540,22540,3933,10801,762,21,21470,21198,12362,22540,22525,22540,22540,22540,12441,2661,974,22540,22540,7,4,0,171,267,8,33,19,13,7,562,528,81,30,7,2420,37,0,192,334,340,1,88,3775,3890,10,0,32,0,2,130,"31"
3122,7006,23385,5708,5056,3621,330,146,8.25121324578932,374,309,10183,23385,23385,22776,21656,23384,23384,23384,23384,23384,23384,23384,3215,9296,320,43,22408,22203,10393,23384,22691,23380,23380,23380,10455,1314,527,23380,23385,0,0,0,0,59,19,117,19,0,0,762,14,51,12,5,160,10,0,68,59,145,458,0,5247,6130,18,2,12,0,13,70,"31"
3123,8835,31609,8648,7299,6244,507,731,7.17849462365591,339,176,15436,31609,31609,31104,31405,31609,31609,31609,31609,31609,31609,31609,5057,14064,204,55,29943,29614,18042,31609,31338,31609,31609,31608,18162,2072,2603,31609,31609,0,0,0,5,104,1,4,35,0,71,122,10,14,88,0,2870,17,6,47,124,443,627,392,4055,3778,17,0,0,0,16,34,"31"
