"amphur_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
3016,17680,51156,13105,11111,9886,1091,1394,8.07539592760181,883,663,24278,51155,51155,49548,50706,51156,51156,51156,51156,51156,51156,51156,7902,22241,711,40,47496,46666,25694,51154,51136,51154,51154,51154,25866,3776,4335,51154,51144,0,3,4,18,81,8222,831,21,4,13,615,14,96,47,5,697,50,0,214,337,2033,502,3914,12213,12736,99,5,4,0,43,29,"30"
3017,20877,61836,20695,17008,11597,1033,1367,8.20271111749772,1465,1003,27740,61836,61836,59973,61004,61832,61832,61832,61827,61831,61831,61831,8407,25018,869,61,57731,56911,30550,61806,61706,61815,61815,61815,30702,3776,4435,61815,61822,6,19,0,6,52,241,186,65,19,22,3340,542,338,44,5,5292,42,0,345,1040,1330,161,4680,14421,13493,94,11,0,0,31,152,"30"
3018,22236,64459,14850,11799,12711,1205,1272,8.00040474905559,694,416,26888,64459,64455,62174,63937,64459,64459,64459,64444,64455,64459,64459,9154,24025,729,133,60377,59935,32837,64449,64390,64454,64453,64452,32982,4310,3981,64453,64454,0,0,5,22,105,229,473,44,0,3,208,104,366,2,16,5253,17,0,236,695,1333,216,7074,8820,9948,118,5,11,0,124,781,"30"
3019,7286,22966,7616,5462,4339,433,955,8.31402690090585,583,368,10333,22965,22965,22195,22633,22964,22964,22964,22954,22954,22954,22954,3048,9218,162,0,21642,21454,11238,22966,22935,22966,22962,22962,11303,1525,2823,22964,22960,14,6,0,313,144,3473,0,15,0,0,76,169,40,9,0,2118,31,0,200,1301,2058,108,624,7908,8549,0,0,0,2,0,0,"30"
3020,30325,72730,19130,15965,14150,564,1041,7.86865622423743,791,576,23918,72730,72730,68609,71872,72730,72730,72730,72730,72730,72730,72730,7339,21994,181,48,66351,65828,30983,72729,72662,72728,72728,72728,31064,1985,3034,72728,72730,0,5,4,138,714,337,1142,16,19,47,758,64,217,19,6,4100,24,0,464,384,3263,193,7661,14035,14738,258,14,10,0,18,88,"30"
3021,46581,107254,24849,21033,18567,752,1463,8.29389665314184,546,426,33833,107254,107254,99784,106328,107254,107254,107254,107246,107254,107254,107254,9912,32486,894,18,99278,98301,42692,107254,107152,107250,107250,107250,42895,2665,4424,107254,107254,0,9,0,1193,1308,2954,5711,189,55,65,2432,281,1499,131,8,7454,21,0,477,1667,4783,0,19727,16622,15110,728,18,34,0,180,609,"30"
3022,14967,43193,11287,10071,7029,364,771,8.14792543595911,608,506,19058,43193,43193,40825,42974,43193,43193,43193,43193,43193,43193,43193,5734,17417,552,10,40575,40174,17941,43193,43157,43193,43193,43193,18012,1256,2278,43193,43193,0,0,0,56,168,407,207,0,2,1,232,72,47,70,0,4089,26,0,143,573,2416,41,1522,10381,11067,172,2,0,0,10,18,"30"
3023,8075,29052,10230,8708,5271,410,889,7.8522600619195,1078,750,13852,29052,29052,28489,28687,29052,29052,29052,29052,29052,29052,29052,4427,12402,914,9,27927,27668,15332,29046,28996,29049,29049,29049,15400,1633,3154,29049,29050,0,31,4,873,386,12751,64,26,1,1,636,51,203,20,0,1556,42,0,237,286,598,65,1026,4775,6533,37,4,16,0,28,66,"30"
3024,6100,18107,4614,3925,3669,433,656,8.5255737704918,431,286,7837,18107,18107,17292,17374,18106,18106,18106,18100,18105,18105,18105,2501,7108,251,4,16591,16250,8730,18099,18065,18091,18091,18091,8818,1422,1983,18087,18092,0,3,14,3,2,0,26,14,5,5,34,0,10,0,6,1556,7,0,61,134,501,21,1023,632,691,0,4,0,0,4,10,"30"
3025,9930,29874,8474,7497,4764,239,200,7.77965760322256,245,182,13211,29874,29874,28690,29772,29874,29874,29874,29874,29874,29874,29874,4082,12385,20,6,28386,28217,13381,29874,29471,29874,29874,29874,13418,998,748,29874,29874,0,0,0,24,24,176,22,14,5,10,103,8,70,12,0,2461,0,0,138,128,592,6,1888,5414,7632,174,11,0,0,107,200,"30"
3026,5543,15300,5496,4689,2701,161,204,8.36947501353058,128,119,5610,15300,15300,14461,14930,15300,15300,15300,15300,15300,15300,15300,1639,5229,95,0,14214,14056,6395,15300,15289,15300,15300,15300,6430,551,585,15300,15300,0,5,0,3,35,39,26,5,0,0,51,37,22,0,6,1207,14,0,48,26,265,11,382,2268,3891,18,0,0,0,3,13,"30"
3027,6845,19921,7112,5839,4069,257,239,8.82600438276114,71,53,7454,19921,19921,19373,16834,19921,19921,19921,19921,19921,19921,19921,2183,6974,14,0,18533,18226,10520,19921,19904,19910,19910,19910,10556,867,750,19916,19916,0,0,0,10,8,79,8,12,6,4,34,1,11,4,0,1606,0,0,73,62,275,144,2270,1171,1373,2,7,0,0,0,0,"30"
3028,10090,26947,9180,7111,5545,593,672,8.28344895936571,328,236,10896,26947,26947,25259,26770,26947,26947,26947,26946,26947,26947,26947,3397,9930,103,15,24317,23887,11953,26947,26927,26945,26945,26945,12020,1840,1838,26945,26945,0,68,0,43,11,60,74,14,5,8,832,5,69,27,0,1179,15,0,95,91,343,16,547,4651,5685,22,6,3,0,5,23,"30"
3029,7690,20269,8684,7322,3801,725,322,8.08959687906372,153,96,9375,20269,20269,19150,20161,20269,20269,20269,20269,20269,20268,20268,2793,8525,216,16,18356,17858,9259,20269,20223,20254,20246,20246,9311,2052,941,19505,19787,0,0,0,0,10,2,182,4,0,0,237,18,16,7,0,1934,5,0,28,55,62,23,595,1495,1463,6,21,0,0,3,314,"30"
3030,5778,15683,5172,4224,3429,342,97,8.82502596053998,262,185,5960,15683,15683,15098,15569,15683,15683,15683,15678,15678,15678,15678,1693,5695,87,6,14186,13938,7745,15678,15619,15671,15669,15669,7802,1028,273,15674,15671,0,0,7,7,11,9,10,1,0,0,490,15,1,5,3,98,0,0,14,47,61,1,899,2401,2177,0,7,0,0,0,49,"30"
3031,5684,14198,4922,4029,3205,293,265,8.18648838845883,238,179,5362,14198,14198,13707,14145,14198,14198,14198,14198,14198,14198,14198,1590,4893,143,4,12545,12188,7119,14198,14194,14198,14198,14198,7170,869,760,14198,14198,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,55,745,0,0,0,0,0,0,"30"
3032,8232,27862,10337,7390,5407,736,1672,8.19703595724004,504,272,12484,27858,27858,27306,27541,27862,27862,27862,27854,27862,27862,27862,4056,10919,329,6,26635,26463,14950,27862,27641,27862,27862,27862,15019,2589,5213,27859,27856,0,8,16,25,243,7591,255,26,0,0,1124,105,211,22,18,1800,37,0,200,1425,2260,103,3882,10389,8767,147,35,7,0,41,347,"30"
