"amphur_ID","household.CNT","HOUSEMEMBER_CNT","MOF_REG_CNT","MOF_VAL_CNT","ELDERLY_CNT","DISABLED_CNT","CHRONICPATIENT_CNT","happiness","indicator1.ALL","indicator2.ALL","indicator3.ALL","indicator4.ALL","indicator5.ALL","indicator6.ALL","indicator7.ALL","indicator8.ALL","indicator9.ALL","indicator10.ALL","indicator11.ALL","indicator12.ALL","indicator13.ALL","indicator14.ALL","indicator15.ALL","indicator16.ALL","indicator17.ALL","indicator18.ALL","indicator19.ALL","indicator20.ALL","indicator21.ALL","indicator22.ALL","indicator23.ALL","indicator24.ALL","indicator25.ALL","indicator26.ALL","indicator27.ALL","indicator28.ALL","indicator29.ALL","indicator30.ALL","indicator31.ALL","indicator1.CNT","indicator2.CNT","indicator3.CNT","indicator4.CNT","indicator5.CNT","indicator6.CNT","indicator7.CNT","indicator8.CNT","indicator9.CNT","indicator10.CNT","indicator11.CNT","indicator12.CNT","indicator13.CNT","indicator14.CNT","indicator15.CNT","indicator16.CNT","indicator17.CNT","indicator18.CNT","indicator19.CNT","indicator20.CNT","indicator21.CNT","indicator22.CNT","indicator23.CNT","indicator24.CNT","indicator25.CNT","indicator26.CNT","indicator27.CNT","indicator28.CNT","indicator29.CNT","indicator30.CNT","indicator31.CNT","province_ID"
5011,12569,34131,15419,11600,8844,655,1345,7.92855437982337,447,302,9950,34131,34131,33436,33861,34131,34131,34131,34130,34131,34131,34131,3165,8592,83,4,30371,29977,18663,34131,34106,34131,34131,34131,18744,1881,3192,34131,34131,0,6,0,93,272,43,236,27,1,3,721,197,190,26,0,921,6,0,389,293,1589,168,3853,11820,7400,172,3,1,0,9,20,"50"
5012,21054,57723,22351,17113,16623,1109,3323,8.10891042082265,924,669,15390,57723,57723,56795,57175,57723,57723,57723,57720,57719,57719,57719,4457,13276,182,70,52176,51651,35347,57723,57597,57718,57718,57718,35497,3351,8172,57718,57718,5,0,0,115,423,818,669,43,66,66,748,112,392,17,0,552,8,0,212,1113,2588,75,4075,14788,8911,321,31,4,5,69,300,"50"
5013,20032,52363,16793,12639,13460,462,1253,8.43829872204473,302,256,11995,52363,52363,51254,51967,52363,52363,52363,52360,52360,52355,52360,3784,10506,160,41,48301,47889,29743,52363,52319,52348,52344,52343,29821,1512,3423,52344,52344,6,0,0,27,25,481,513,50,6,1,793,25,57,6,7,0,2,0,70,1296,2811,0,10578,7342,4049,831,90,7,3,44,746,"50"
5014,21294,57676,13705,10520,13765,719,1407,8.39494693340847,417,331,15530,57676,57676,56324,57060,57676,57676,57676,57675,57676,57676,57676,4860,13943,353,71,53655,53203,32245,57676,57434,57676,57676,57672,32372,2428,3850,57676,57676,0,0,3,761,1785,1888,1249,104,44,15,1467,261,783,48,25,2296,9,24,218,1541,4089,76,11867,11623,5973,1973,109,21,4,637,414,"50"
5015,21555,51532,14508,11277,12121,488,1428,8.02161911389469,506,384,12455,51532,51532,50176,51272,51532,51532,51532,51532,51532,51532,51532,3659,11107,231,13,47270,46946,26183,51532,51378,51520,51527,51527,26263,1666,2892,51521,51520,0,4,9,35,350,629,367,14,6,8,497,189,320,22,0,137,9,0,61,765,3335,1,2305,7426,4197,339,8,4,9,35,279,"50"
5016,9939,32279,14256,12375,5859,317,178,8.38142670288761,425,306,13713,32279,32279,30956,32035,32279,32279,32279,32213,32279,32279,32279,4520,12852,299,71,30513,30384,14673,32279,32266,32279,32279,32279,14719,1140,560,32279,32279,0,3,4,1387,1465,506,372,192,569,371,2975,356,1311,49,8,41,8,0,4317,2194,2555,0,20,12310,12490,309,17,6,0,15,180,"50"
5017,7373,19345,9043,7152,4463,377,82,8.30584565305846,87,65,6036,19345,19345,18374,19267,19345,19345,19345,19334,19345,19345,19345,1801,5455,112,7,17414,17274,8858,19345,19327,19341,19344,19344,8897,1076,223,19344,19343,0,0,0,456,434,123,299,248,109,3,1630,6,140,0,0,0,0,0,902,61,476,0,6528,4339,3484,83,5,0,0,0,17,"50"
5018,12370,36400,13267,12280,4181,46,45,8.03152789005659,167,136,15169,36389,36389,30194,33782,36400,36400,36400,36318,36393,36393,36397,4539,15284,214,0,34630,34422,9246,36400,36318,36376,36376,36375,9257,173,134,36373,36372,0,0,7,19823,11801,1656,394,306,502,2336,17967,390,10414,93,0,3304,14,0,11055,1162,1179,23,11521,10296,5997,402,20,0,0,22,488,"50"
5019,19625,50570,14226,11045,12933,913,2280,7.99154140127389,418,304,12271,50570,50570,49538,50038,50570,50570,50570,50568,50570,50570,50570,3500,11027,205,39,46268,45771,28834,50570,50505,50570,50570,50570,28980,2933,6063,50570,50570,0,11,0,562,367,2639,632,15,8,9,668,52,46,18,0,470,3,0,148,963,3091,0,4608,11241,5927,679,7,0,0,74,65,"50"
5020,6014,13266,3303,2684,1626,17,24,8.88061190555371,390,371,5731,13266,13266,10790,13037,13266,13266,13266,13266,13266,13266,13266,1984,5436,149,0,12331,12179,3878,13266,13263,13266,13266,13265,3889,68,76,13266,13266,0,0,0,3,0,0,949,3,0,27,78,3,22,2,0,800,0,0,769,9,267,0,1852,2074,1843,5,0,0,0,4,27,"50"
5021,11322,27500,9668,7896,6290,436,629,8.00706588941883,495,350,8673,27500,27500,25900,27205,27500,27500,27500,27491,27500,27500,27500,2714,7851,275,1,25096,24895,13279,27500,27446,27497,27497,27497,13323,1325,1639,27500,27500,8,12,7,411,1022,1597,292,105,25,3,638,63,490,32,19,1335,31,0,1119,629,2074,77,2696,4327,2890,40,10,3,2,18,258,"50"
5022,7995,25112,9843,7920,5566,514,530,8.25553470919325,943,737,9518,25112,25112,24334,22928,25112,25112,25112,25112,25112,25112,25112,3049,8422,176,3,23451,23280,12572,25112,25090,25112,25112,25112,12648,1512,1373,25112,25112,0,0,0,8,3,0,306,3,0,0,93,0,2,2,0,85,0,0,1207,318,2874,58,853,6071,4088,60,0,0,0,0,0,"50"
5023,5985,17451,5902,4806,4010,366,454,8.13567251461988,224,137,5621,17451,17451,17199,17404,17451,17451,17451,17451,17451,17451,17451,1557,4794,146,10,16198,16065,9438,17451,17415,17451,17451,17451,9538,1191,1283,17451,17451,0,0,0,96,0,0,57,12,3,3,68,0,20,1,0,995,0,0,551,967,1050,4,3507,7446,4592,2,0,4,0,2,30,"50"
5024,8019,16868,8817,6844,5564,144,163,8.4950741987779,3,3,1800,16868,16868,16441,16784,16868,16868,16868,16868,16868,16868,16868,462,1754,11,5,14201,14059,9562,16868,16866,16868,16868,16868,9584,368,371,16868,16868,0,0,0,4,36,4,1,0,11,52,64,14,17,60,0,426,0,0,0,11,63,0,462,516,457,0,0,0,0,0,44,"50"
5025,2580,9591,4598,4378,972,83,14,8.24263565891473,74,55,5185,9591,9591,8808,9578,9591,9591,9591,9589,9591,9591,9591,1835,4751,383,0,9327,9294,3091,9591,9586,9591,9591,9591,3100,344,57,9591,9591,0,0,0,58,211,206,0,223,225,488,1017,123,525,5,0,1350,0,0,3639,368,397,22,2073,1932,2147,0,0,8,0,0,0,"50"
